,,Unnamed: 0,id,likesCount,ownerProfilePicUrl,ownerUsername,postUrl,text,timestamp,language,word count,emoji count,emoji list,emoji pattern list
11,5421,17617,17936848118375874,1,https://instagram.fudr2-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0&_nc_ht=instagram.fudr2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX8O8Z5m&edm=AEVnrqQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfBG_qPtjeHxOikvNDkkS_Ef2H4QxogXAMADLgupvPGmKQ&oe=65240ACF&_nc_sid=f8b7b3,emir__h.s,https://www.instagram.com/p/ClTtFV9NhVT/,"@pra_gy_an__senpai I am a fan of Germany
But your victory is amazing👏",2022-11-26,en,12,1,['👏'],[]
11,5710,29048,18002823517489304,4,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/366479780_228474540183003_346185921137343602_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=7eXnKAXqK6cAX_pcU2Q&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC8r2wFtvwjyJ3cwHXYlvBIy9WFhpJgT7mhpaZAcqR9iA&oe=6523FA1C&_nc_sid=2999b8,mussaaa.a,https://www.instagram.com/p/Cla1gJ4Po3v/,Two of the world’s biggest games appreciating and collaborating with each other. Yes we are blessed❤️,2022-11-26,en,16,1,['❤'],[]
11,5858,15406,18028225846425221,0,https://instagram.fbel10-1.fna.fbcdn.net/v/t51.2885-19/381626254_1505724833496695_7484692248716493810_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbel10-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=S7Dm9nPkNpsAX8zJ6aE&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDpbmVfh4QzZsZefW4y6UGHuZDolgKCkP0VuX_kHIMtSg&oe=6523214E&_nc_sid=2999b8,cyrilllllllllllllllllllllll,https://www.instagram.com/p/ClZl8e7PmxW/,look @ all the salty english bozos 😂👎 (i didnt watch the soccer game),2022-11-26,en,14,2,"['😂', '👎']",['😂👎']
11,5068,36470,17884844024699114,0,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/305996273_179033427954085_2514912799146603123_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0z18HxCK33gAX-GiL2a&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAZWgpbnZ1TPoZhMHUfqGM_pMEZlHECj13bQn9R3I3tPA&oe=65243431&_nc_sid=2999b8,andrew_croba,https://www.instagram.com/p/Claw86DP1lX/,I’m 🅿️aying 💲7000 to the first 10 lucky people to DM me “SUPPORT”. God bless y’all 🙏🙏,2022-11-26,en,17,4,"['🅿', '💲', '🙏', '🙏']",['🙏🙏']
11,5153,17952,17973371053787942,0,https://instagram.fhnl1-1.fna.fbcdn.net/v/t51.2885-19/364378772_1625942114558388_5219946057051145502_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhnl1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Nfc6njWRSM4AX9xfgUN&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA_3I9AW_6FC-woSNPiGLts1kEkX7CGfLzb1X5D7HAoVQ&oe=65244F4D&_nc_sid=2999b8,nananooooor,https://www.instagram.com/p/ClV3zYELic-/,@si.stephane lmao the ugly truth 😂😂😂😂,2022-11-26,en,6,4,"['😂', '😂', '😂', '😂']",['😂😂😂😂']
11,4807,31048,17964332086927578,1,https://instagram.fmnl17-4.fna.fbcdn.net/v/t51.2885-19/381322818_543168317964304_4735267058310451760_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmnl17-4.fna.fbcdn.net&_nc_cat=104&_nc_ohc=aYe9z35Q3jEAX-3A1ro&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDmeIQvSRPxM14IYNya0mifioIzAxRILIed-cPguEv32g&oe=6522DF23&_nc_sid=2999b8,miky_gov21,https://www.instagram.com/p/ClTYD9qLo98/,Imagine the runners ups of the last World Cup not being able to defeat Morocco 💀,2022-11-26,en,16,1,['💀'],[]
11,5566,15346,18022293694455862,2,https://scontent-mia3-2.cdninstagram.com/v/t51.2885-19/379770841_695834825305263_2297387414222884881_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=ex-HoRfEpjEAX9b801F&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBrldTsJyGJKOmRGan65-D5r450HupptWHbRp5TtIwguQ&oe=6524A7B4&_nc_sid=2999b8,lady.birdbug,https://www.instagram.com/p/ClbUcOMvrLA/,Italy >>❤️,2022-11-26,en,2,1,['❤'],[]
11,5244,37347,17965276757069935,0,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/384329622_1683231218852212_5671308112353120757_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Mx1lz33cqbQAX-J1qRh&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBlONkpVQjSlp62DW-fHQrCljYoZ13NuX3cDgavoirM4A&oe=65234BB4&_nc_sid=2999b8,i_am_nanakwame,https://www.instagram.com/p/ClXIF1_hEBz/,nodas1 bro Nigeria lost to the second bench of Portugal by 4:0 how are you better than Ghana 😂😂,2022-11-26,en,19,2,"['😂', '😂']",['😂😂']
11,5363,16666,17895584459711856,2,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/341552685_788095322737659_5319803375431043522_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=WjMw-3zXb_0AX-Qfxl8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBmCBJiltQoEidIvS9zlpBlOcHJvBVKWGifkxspYoTQSQ&oe=6524759B&_nc_sid=2999b8,alireza.keikha,https://www.instagram.com/p/ClatI3uuUen/,@eric_1y1 the next match is their last game 🙄,2022-11-26,en,9,1,['🙄'],[]
11,5728,16671,17972802055792505,0,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/355052052_809120087511973_7321175813111445917_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=OKkbOqo2GHAAX8k5olC&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAMniQnhW32Jd9IbODdHDIjUxikBf-IvCcpOXw0jwYBaQ&oe=6522EBAD&_nc_sid=2999b8,enigmaticstellar,https://www.instagram.com/p/ClatI3uuUen/,Asian champions🌚,2022-11-26,en,2,1,['🌚'],[]
11,5764,17965,17942369066312349,0,https://instagram.fhnl1-1.fna.fbcdn.net/v/t51.2885-19/50489275_650237948744450_6356227405358563328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhnl1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SyXW7FvmgVwAX8flYuT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB3VHnDHl_53s3xGqb0YCmPcb8HTAW3QTNTts96t9JKPA&oe=6522FCFA&_nc_sid=2999b8,sir_jalaludin,https://www.instagram.com/p/ClV3zYELic-/,"😢😢 i'm so proud of you, you show respect in this tournament",2022-11-26,en,12,2,"['😢', '😢']",['😢😢']
11,5915,15352,18247364653192818,1,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/43411660_180354822853852_7965673422082539520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=004g5s5wFx4AX9zBokp&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfADYuej7AhgPx3nwg7A0POmakRsuuzhfQP7h5PXFVQUog&oe=65232CC0&_nc_sid=2999b8,robinthw96,https://www.instagram.com/p/ClbUcOMvrLA/,Can you find all the payslips for all the bribes your Committee members receive in that Museum ? Just Amazing 😍,2022-11-26,en,21,1,['😍'],[]
11,6019,33534,17963418395107514,10,https://instagram.fczl1-2.fna.fbcdn.net/v/t51.2885-19/370954125_234237469139298_4004527630085182201_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fczl1-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=wWkCuNJ4QcsAX9WCIo4&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCXIqm9WVQE1Wf3F9sbHb90k6E6o5CZQwKSoU1g4iEeYQ&oe=65248079&_nc_sid=2999b8,oliver_t_w,https://www.instagram.com/p/Clb1FYBJbDm/,@pitchesndiamonds 😂😂,2022-11-26,en,2,2,"['😂', '😂']",['😂😂']
12,4870,15661,18023240119448574,1,https://instagram.fblq6-2.fna.fbcdn.net/v/t51.2885-19/374702929_216354404749797_2662922929390670593_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fblq6-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jGPx7NS6p94AX_jJyC4&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCGEZE0aSCx70m-TxgdnsIgFGlIe6FRWr3CYfOiShtMLg&oe=6523A81C&_nc_sid=2999b8,barba_hernandez20,https://www.instagram.com/p/ClYrX2xv8zy/,El amo y señor de la Jabulani don Diego Forlán Corazo ❤️🇺🇾,2022-11-26,es,12,1,['❤'],[]
12,5912,28870,17949175775363820,2,https://instagram.falg6-2.fna.fbcdn.net/v/t51.2885-19/358772743_232732312981591_6490629771110255435_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg6-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Szs6uzR3dAcAX8JU24I&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfCGUFh-XmPw2Csq3z6r9NfQ1FivM4A-VXUhRuJ6zt1OcA&oe=6523B335&_nc_sid=8353fa,bscsergiopv742019,https://www.instagram.com/p/ClZKu4ULoPX/,@fifaworldcup 🇪🇨 jugó mucho mejor 😎 le anularon un gol legítimo 😠 tenía que haber ganado el partido 👏 pero vamos mi 🇪🇨 Si Se Puede y Siempre se Podrá 💪,2022-11-26,es,31,4,"['😎', '😠', '👏', '💪']",[]
12,5993,15701,17972171194799791,1,https://scontent-dub4-1.cdninstagram.com/v/t51.2885-19/364280867_1262339194414200_5924587817804003029_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dub4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=TF9RL3Af4KoAX96EEaX&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCp-kh4lrafVG5LsSM4ye5xFKldKZe8Iw3BRDa-ppJGDg&oe=6522CCAB&_nc_sid=2999b8,kandel_aman,https://www.instagram.com/p/ClbdpxKrwqg/,Socceroos ❤️❤️,2022-11-26,es,2,2,"['❤', '❤']",[]
12,5932,20318,18169890859249828,0,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX9VIrZ_&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfArlM_b8fj8SnnIU06Dl2bTfHbZWZ0vA4xtkTijtA4ssQ&oe=65240ACF&_nc_sid=000000,davidy02,https://www.instagram.com/p/ClLzp9TKPPr/,"Bro relajate que te veo tenso AJAJAJJA hoy el ""pecho frío"" salvo a su selección 😢",2022-11-26,es,16,1,['😢'],[]
12,4835,16711,17952926888252346,0,https://instagram.ftpe8-4.fna.fbcdn.net/v/t51.2885-19/383229897_994876332006496_3248061707984258116_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftpe8-4.fna.fbcdn.net&_nc_cat=104&_nc_ohc=yKgw82oDH9EAX8GeJOV&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA9r8lamR8icskH5sanS_deIwr6qD14UlXg9wIEtqxhjQ&oe=65239B07&_nc_sid=2999b8,veronica031386,https://www.instagram.com/p/ClU6DKSPY5I/,Mate la bebida más maluca del mundo 😂😂😂😂😂😂,2022-11-26,es,8,6,"['😂', '😂', '😂', '😂', '😂', '😂']",['😂😂😂😂😂😂']
12,5637,15441,18031316524423471,0,https://instagram.fflr4-1.fna.fbcdn.net/v/t51.2885-19/134724911_306693764094691_8682747235984655557_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fflr4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Uxt9JpfPGGkAX-TKR43&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDMgq-Qdl4axPyVN2oRjw2qRoP_TLuW2itv7CprZxmY3w&oe=6522E4CD&_nc_sid=2999b8,dannynieto28,https://www.instagram.com/p/Claw7X_vyec/,"Ecuador los hizo bailar los humilló y supuestamente este quedé como mejor jugador 😂 tras que anulan  un gol legítimo, también meten mano en el mejor jugador cuando todo el mundo se dió cuenta perfectamente que Ecuador los superó, que descarados que son",2022-11-26,es,43,1,['😂'],[]
12,5064,36469,17958010664315391,3,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/385185017_811031027375949_1980951097593373216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qHGYcGdsfvQAX9QivN-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDTLThECM3AKVCiZP53VzmdBrn03GW7x-QmFWMAaLc-UQ&oe=6522F9F1&_nc_sid=2999b8,sabuhamir,https://www.instagram.com/p/Claw86DP1lX/,"El mes del mundial, el mundo se para, y el balón nos une🫶🏻⚽️",2022-11-26,es,13,3,"['\U0001faf6', '🏻', '⚽']",['\U0001faf6🏻⚽']
12,4829,28612,18192924052209474,0,https://scontent-del1-1.cdninstagram.com/v/t51.2885-19/380845294_1236651477130115_938341693845181339_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-del1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=bmhTO1lmbkAAX_lp9EM&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAW7xohR1ncVisjACD2gKTtmqIXQcJSjsx4jCPTpqCbLQ&oe=65238ED9&_nc_sid=2999b8,escobaroriiana,https://www.instagram.com/p/ClWpWzlhRuL/,"@hoonjy ustedes, si esos tiros no hirviesen pegado en el palo uffff🔥",2022-11-26,es,12,1,['🔥'],[]
12,6088,40134,17850984263872342,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/281612197_661964711706303_6067877185987409362_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wpBhzfhZDIQAX86j3dh&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDtzZ3Mlr-w_di9BPaq3pE3LbvU8FDKfUYLseeehxJLJQ&oe=65235928&_nc_sid=2999b8,rod.peralta.woloszyn,https://www.instagram.com/p/ClZHft0LYSX/,Papel y lápiz 📝,2022-11-26,es,4,1,['📝'],[]
12,5263,36479,18001816351492144,3,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/11910006_859144327534766_1195933432_a.jpg?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=dbmip3hwSScAX9zZB29&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCroWzkiJsn9xE0dhu6ZevX42LfICwKv5CRYK-2wFTYzQ&oe=65247E8D&_nc_sid=2999b8,tiffanys507,https://www.instagram.com/p/Claw86DP1lX/,15 mundiales 👏👏👏,2022-11-26,es,3,3,"['👏', '👏', '👏']",['👏👏👏']
12,5383,28680,17979032311808541,0,https://scontent-ccu1-1.cdninstagram.com/v/t51.2885-19/381622827_1630870284070303_9198492481700231941_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ccu1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0Npfwg0Z3McAX85CXRJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCYjGBP-9D7DLk4hafwZtk8eTu6eD3dNST5ycICFO2j_g&oe=6523A572&_nc_sid=2999b8,franzy_bowen,https://www.instagram.com/p/ClVxcynsuAC/,😂😂😂go Pepe 🔥🔥,2022-11-26,es,3,5,"['😂', '😂', '😂', '🔥', '🔥']","['😂😂😂', '🔥🔥']"
12,5033,16444,17948986649468003,0,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-19/373247690_1641841903010132_4125754247003488786_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=bp2-dNu3nyQAX9dY5Bw&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBhMsUZ7Ex8mjO1na4dqj8wN-n5ArgtRlaSfbHx-A3tuQ&oe=652359C4&_nc_sid=2999b8,aragorn_692000,https://www.instagram.com/p/ClWRGOetSPz/,"@aufoficial  @cavaniofficial21  Buenos días, les doy un cordial saludo, primeramente decirles: Espero que estén bien de  salud, es pieza clave para seguir adelante por nuestras metas, sueños, objetivos y planes.  En segundo lugar: Nos encontramos en una competición muy especial, donde cada jugador dará su vida por obtener la victoria, entrenarán día, tarde y noche, soportaran el clima, soportaran el cansancio, planificaran, proyectaran, realizan estrategias en jugadas para conseguir la victoria. Nosotros también daremos lo mejor, incluso usaremos nuestros dientes para conseguir la victoria, Vamos 🔥Vamos 🔥Vamos 🔥 tenemos el apoyo de nuestra familia, de nuestros seres queridos, de nuestros amigos, de todas las personas un país y  del mundo. Que Dios nos bendiga y nos proteja, por todas las personas que a hora son nuestros ángeles guardianes, daremos lo mejor, nuestro cuerpo nos pedirá descansar pero la flama de fuego🔥 en forma de un león🦁 que se encuentra en nuestro interior, nos permitirá avanzar, luchar, conquistar, apoyar y nunca rendirse. Vamos🔥 Vamos 🔥Vamos 🔥Vamos🔥somos un equipo, somos una familia, somos Uruguay ❤️❤️❤️ Vamos 🔥Vamos 🔥Vamos🔥",2022-11-26,es,176,15,"['🔥', '🔥', '🔥', '🔥', '🦁', '🔥', '🔥', '🔥', '🔥', '❤', '❤', '❤', '🔥', '🔥', '🔥']",[]
12,6146,16097,18316187263069046,0,https://instagram.fcai19-1.fna.fbcdn.net/v/t51.2885-19/10748075_816253385082567_1327283631_a.jpg?_nc_ht=instagram.fcai19-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=NMmGgoKT8UkAX9YvTOo&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCJfvjkuC1ZxdA-mOijci6mwTwm-AyZqrWobudXoKbF3g&oe=6524A025&_nc_sid=2999b8,betto_diablo_rojo,https://www.instagram.com/p/ClWp2ayrYSM/,FUERZA NEYMAR 🤙💪 saludos dedes Argentina 🇦🇷🇧🇷,2022-11-26,es,7,2,"['🤙', '💪']",['🤙💪']
12,4754,40654,17929248110491083,0,https://instagram.fjed2-1.fna.fbcdn.net/v/t51.2885-19/385843417_1714743338950722_6055982909313895740_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fjed2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Pf90ikhPawwAX-c8e9R&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB2Juur-Q72LRoHq9NNxBX0eEPnYjyjS0tHYnOCHaa39w&oe=6522E681&_nc_sid=2999b8,pauly.chamorro,https://www.instagram.com/p/ClMUO2ILcrL/,@hichemourad13 será que sigue pensado igual este individuo?  Ecuador es grande 🇪🇨😉😉,2022-11-26,es,12,2,"['😉', '😉']",['😉😉']
12,4837,17806,17974144999896047,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/383060551_1032913108157532_391458200580294330_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=P6wKEBo5UiUAX9Be9rk&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC-hgJ2nz8cvh8z8Q8oS5Zi6RFhweyNBMJ-MBo_3eJfUw&oe=6523757A&_nc_sid=2999b8,phmarks,https://www.instagram.com/p/ClUNZAIp8eU/,El hiastro de Piqué 😂,2022-11-26,es,5,1,['😂'],[]
12,4782,15655,17846482181877316,0,https://instagram.fblq6-1.fna.fbcdn.net/v/t51.2885-19/354109709_1440258086729330_5590788620379845031_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fblq6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Egy2EeS1amgAX-PvJgk&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCQ_n2GeFLrSvQhGDVXysICvn3o5PrhTp93KablSormHw&oe=65241AF4&_nc_sid=2999b8,nicofer111,https://www.instagram.com/p/ClYrX2xv8zy/,Volve @diegoforlancorazo ..la selección se nos cae a pedazos 😢,2022-11-26,es,10,1,['😢'],[]
12,5692,19444,17948299253194890,0,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/367441688_981025859683639_8159286846292586591_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=eA7hC1_oVYkAX-Oa0Ss&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBgJmenD9C2MHv9y78KUnZMLBLhmqf8AIQAD4jQMgScTQ&oe=65235CF3&_nc_sid=2999b8,fernando.roger,https://www.instagram.com/p/ClO7nk7vffD/,@axl_slash3  no me hago arg. Soy. Pero estamos hablando de Ecuador no? La selección es hoy 💙 Ganar o morir.,2022-11-26,es,20,1,['💙'],[]
12,4899,28615,18256068394190849,0,https://scontent-del1-1.cdninstagram.com/v/t51.2885-19/328839616_741839380833955_5742544352816199328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-del1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=PNhClWuUQasAX_IS7SD&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCP7kJilVsUT2GUJYeSet2JYh1Hl6m-iNvOtP4IZzTiqQ&oe=652410CA&_nc_sid=2999b8,hoonjy,https://www.instagram.com/p/ClWpWzlhRuL/,@escobaroriiana jaja Estuvo cerca 😂😂,2022-11-26,es,5,2,"['😂', '😂']",['😂😂']
12,5713,34338,17853095783840720,0,https://instagram.fhan18-1.fna.fbcdn.net/v/t51.2885-19/385125946_623958096605936_5346853573914346603_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhan18-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UOkOriS3R7wAX_c_cdA&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfCDHfHI1zX-ACE0tXd32ckEBK2T_2PjE3k39maCZ6vyJg&oe=6522D09B&_nc_sid=8353fa,marb_catt,https://www.instagram.com/p/ClVkgUwMbdi/,Ufff ese uruguayo ❤️,2022-11-26,es,4,1,['❤'],[]
12,5601,28866,17973489331783005,0,https://instagram.falg6-1.fna.fbcdn.net/v/t51.2885-19/18161084_140869876452668_8743534918996328448_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8qBo1pckHUAAX-4p__A&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfAcLrQmPmy7vTnlXwoRVujEMNbsB_orFU1FSjCg9JS6dQ&oe=65236FBC&_nc_sid=8353fa,nupak_15,https://www.instagram.com/p/ClZKu4ULoPX/,Resultado REAl 🤨 2 Ecuador👏 /  1 Holanda. Fin!!,2022-11-26,es,9,2,"['🤨', '👏']",[]
13,7384,14309,17932415672542982,0,https://scontent-dub4-1.cdninstagram.com/v/t51.2885-19/352137277_576703767944356_7010420532171855543_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dub4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=SwC0mHHZ4NQAX_f-8NQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAU2SmcDdq473T9D0RWvNur_JBhBCxloGd8D33P9ir3Hg&oe=6522D1F3&_nc_sid=2999b8,h7__1ov,https://www.instagram.com/p/ClbzXLrNMnM/,🥲🥹I want this girl's account on Instagram,2022-11-27,en,7,2,"['🥲', '\U0001f979']",['🥲\U0001f979']
13,6921,39625,18038601862400687,0,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/378462206_1507839536698405_1889171321641404834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=1DSxjjAmNaMAX_eIBZQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAlrIJ6OQmvaMrKfld631kqrQwWgaExjvxmZuzDwYbi0A&oe=65245C98&_nc_sid=2999b8,fayfan_,https://www.instagram.com/p/ClR1l-xrDaO/,"the var sucks, and the referees too , dima maghreb❣️🇲🇦",2022-11-27,en,10,1,['❣'],[]
13,6674,15479,17935828388393332,0,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-19/326763728_2418992411826585_5741090843527728017_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=W2p-F4KJr9cAX_W3r1S&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCtaJSj-fVyIincKkDieSMR9-A6JFaGZCLpFpDraACSrQ&oe=6523B03F&_nc_sid=2999b8,takingoffwithapril,https://www.instagram.com/p/ClbwpJ2PdCw/,"@antogriezmann 😍😍😍😍Always ,the best!!!",2022-11-27,en,4,4,"['😍', '😍', '😍', '😍']",['😍😍😍😍']
13,6385,15612,17985580078663694,0,https://instagram.fsju1-1.fna.fbcdn.net/v/t51.2885-19/375678175_641070868165729_1442813363033825288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsju1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Uk1rHE7pBV4AX_9sOJx&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCqzDDMUKX2m78PkyKDG7jCmlU4CusInyiAeT8MbNmO7w&oe=6522EC13&_nc_sid=2999b8,j.51ah,https://www.instagram.com/p/ClZDgpQPqxn/,@pisco_r17 dawg he was in the way b4 he dived 💀,2022-11-27,en,11,1,['💀'],[]
13,6245,17030,17880711926717853,0,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-19/365846367_512891974356207_510053895811485_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=WbzNh47xQOMAX9a2ALN&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDKODoRo2Hf_dE9qdJLJXy2TCzZR3KGBLB2sF4n_VENfg&oe=65241834&_nc_sid=2999b8,flakk.0_z,https://www.instagram.com/p/ClYTNx9u-dD/,dats literally my dad 🔥,2022-11-27,en,5,1,['🔥'],[]
13,6207,34645,17954646464099173,0,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/101139419_667570504099443_8813576902062112768_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=103&_nc_ohc=FeBjwq3wBSEAX9mKHbo&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBP1hzUFBPplESf5xBhEu7vuN5cWr76gMsazvUlCpG2TQ&oe=6524BE71&_nc_sid=2999b8,dvivan,https://www.instagram.com/p/ClVuroWLhJ4/,"Cafu, the legend 🙌",2022-11-27,en,4,1,['🙌'],[]
